iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,mse,timeMs
2920,1000,0.1,0.5,50,1,1000,3,2,0.01,0,10,0,0,9.814e-05,105.124
2921,1000,0.1,0.5,50,1,1000,3,2,0.01,0.3,1,1,0,0.269494,79.5939
2922,1000,0.1,0.5,50,1,1000,3,2,0.01,0.3,1,0,0,0.0967566,85.3347
2923,1000,0.1,0.5,50,1,1000,3,2,0.01,0.3,10,1,0,29.3944,75.6929
2924,1000,0.1,0.5,50,1,1000,3,2,0.01,0.3,10,0,0,9.50748,76.6827
2925,1000,0.1,0.5,50,1,1000,3,2,0.01,0.5,1,1,0,0.966141,72.0552
2926,1000,0.1,0.5,50,1,1000,3,2,0.01,0.5,1,0,0,0.167374,79.0739
2927,1000,0.1,0.5,50,1,1000,3,2,0.01,0.5,10,1,0,50.8012,67.9337
2928,1000,0.1,0.5,50,1,1000,3,2,0.01,0.5,10,0,0,16.2262,69.7184
2929,1000,0.1,0.5,50,1,1000,3,2,0.3,0,1,1,0,0.0961806,81.362
2930,1000,0.1,0.5,50,1,1000,3,2,0.3,0,1,0,0,0.0945041,81.303
2931,1000,0.1,0.5,50,1,1000,3,2,0.3,0,10,1,0,0.0918081,79.163
2932,1000,0.1,0.5,50,1,1000,3,2,0.3,0,10,0,0,0.105085,80.5607
2933,1000,0.1,0.5,50,1,1000,3,2,0.3,0.3,1,1,0,1.01401,72.5349
2934,1000,0.1,0.5,50,1,1000,3,2,0.3,0.3,1,0,0,0.208822,75.5103
2935,1000,0.1,0.5,50,1,1000,3,2,0.3,0.3,10,1,0,2.47631,70.7699
2936,1000,0.1,0.5,50,1,1000,3,2,0.3,0.3,10,0,0,2.98271,73.3602
2937,1000,0.1,0.5,50,1,1000,3,2,0.3,0.5,1,1,0,1.53738,73.9217
2938,1000,0.1,0.5,50,1,1000,3,2,0.3,0.5,1,0,0,0.290859,76.8298
2939,1000,0.1,0.5,50,1,1000,3,2,0.3,0.5,10,1,0,4.33052,69.432
2940,1000,0.1,0.5,50,1,1000,3,2,0.3,0.5,10,0,0,1.65978,67.8503
2941,1000,0.1,0.5,50,1,1000,3,2,0.8,0,1,1,0,0.799981,71.2154
2942,1000,0.1,0.5,50,1,1000,3,2,0.8,0,1,0,0,1.57304,71.9591
2943,1000,0.1,0.5,50,1,1000,3,2,0.8,0,10,1,0,0.668704,70.7144
2944,1000,0.1,0.5,50,1,1000,3,2,0.8,0,10,0,0,1.04357,70.5516
2945,1000,0.1,0.5,50,1,1000,3,2,0.8,0.3,1,1,0,1.09404,69.5964
2946,1000,0.1,0.5,50,1,1000,3,2,0.8,0.3,1,0,0,2.69489,69.054
2947,1000,0.1,0.5,50,1,1000,3,2,0.8,0.3,10,1,0,2.54632,66.3757
2948,1000,0.1,0.5,50,1,1000,3,2,0.8,0.3,10,0,0,1.15044,68.1102
2949,1000,0.1,0.5,50,1,1000,3,2,0.8,0.5,1,1,0,1.98429,69.3179
2950,1000,0.1,0.5,50,1,1000,3,2,0.8,0.5,1,0,0,1.23248,70.5039
2951,1000,0.1,0.5,50,1,1000,3,2,0.8,0.5,10,1,0,1.41977,66.5238
2952,1000,0.1,0.5,50,1,1000,3,2,0.8,0.5,10,0,0,3.09931,68.1175
2953,1000,0.1,0.5,50,1,1000,10,2,0.01,0,1,1,0,0.00122367,167.056
2954,1000,0.1,0.5,50,1,1000,10,2,0.01,0,1,0,0,0.0010129,159.663
2955,1000,0.1,0.5,50,1,1000,10,2,0.01,0,10,1,0,0.00100193,158.155
2956,1000,0.1,0.5,50,1,1000,10,2,0.01,0,10,0,0,0.00123513,157.682
2957,1000,0.1,0.5,50,1,1000,10,2,0.01,0.3,1,1,0,2.35597,77.9651
2958,1000,0.1,0.5,50,1,1000,10,2,0.01,0.3,1,0,0,1.27183,79.7013
2959,1000,0.1,0.5,50,1,1000,10,2,0.01,0.3,10,1,0,235.122,157.031
2960,1000,0.1,0.5,50,1,1000,10,2,0.01,0.3,10,0,0,81.9988,319.737
2961,1000,0.1,0.5,50,1,1000,10,2,0.01,0.5,1,1,0,3.1007,1054.62
2962,1000,0.1,0.5,50,1,1000,10,2,0.01,0.5,1,0,0,1.77897,690.747
2963,1000,0.1,0.5,50,1,1000,10,2,0.01,0.5,10,1,0,197.606,2508.51
2964,1000,0.1,0.5,50,1,1000,10,2,0.01,0.5,10,0,0,102.704,1840.97
2965,1000,0.1,0.5,50,1,1000,10,2,0.3,0,1,1,0,1.09661,572.778
2966,1000,0.1,0.5,50,1,1000,10,2,0.3,0,1,0,0,0.927691,490.809
2967,1000,0.1,0.5,50,1,1000,10,2,0.3,0,10,1,0,0.988944,497.051
2968,1000,0.1,0.5,50,1,1000,10,2,0.3,0,10,0,0,1.21711,577.707
2969,1000,0.1,0.5,50,1,1000,10,2,0.3,0.3,1,1,0,3.51067,1008.13
2970,1000,0.1,0.5,50,1,1000,10,2,0.3,0.3,1,0,0,2.20172,755.947
2971,1000,0.1,0.5,50,1,1000,10,2,0.3,0.3,10,1,0,198.855,1256.66
2972,1000,0.1,0.5,50,1,1000,10,2,0.3,0.3,10,0,0,71.8498,1077.94
2973,1000,0.1,0.5,50,1,1000,10,2,0.3,0.5,1,1,0,6.8159,1175.8
2974,1000,0.1,0.5,50,1,1000,10,2,0.3,0.5,1,0,0,2.58505,797.405
2975,1000,0.1,0.5,50,1,1000,10,2,0.3,0.5,10,1,0,331.092,2586.51
2976,1000,0.1,0.5,50,1,1000,10,2,0.3,0.5,10,0,0,98.0718,1942.22
2977,1000,0.1,0.5,50,1,1000,10,2,0.8,0,1,1,0,6.49727,1255.01
2978,1000,0.1,0.5,50,1,1000,10,2,0.8,0,1,0,0,6.27473,1122.53
2979,1000,0.1,0.5,50,1,1000,10,2,0.8,0,10,1,0,5.74127,1090.4
2980,1000,0.1,0.5,50,1,1000,10,2,0.8,0,10,0,0,6.18387,1156.24
2981,1000,0.1,0.5,50,1,1000,10,2,0.8,0.3,1,1,0,7.81989,1320.16
2982,1000,0.1,0.5,50,1,1000,10,2,0.8,0.3,1,0,0,7.04607,1273.35
2983,1000,0.1,0.5,50,1,1000,10,2,0.8,0.3,10,1,0,169.823,1819.98
2984,1000,0.1,0.5,50,1,1000,10,2,0.8,0.3,10,0,0,67.2394,1624.66
2985,1000,0.1,0.5,50,1,1000,10,2,0.8,0.5,1,1,0,9.29358,1285.06
2986,1000,0.1,0.5,50,1,1000,10,2,0.8,0.5,1,0,0,6.74285,1203.42
2987,1000,0.1,0.5,50,1,1000,10,2,0.8,0.5,10,1,0,335.048,2622.87
2988,1000,0.1,0.5,50,1,1000,10,2,0.8,0.5,10,0,0,103.667,1898.28
2989,1000,0.1,0.5,50,1,1000,10,5,0.01,0,1,1,0,0.000922455,165.93
2990,1000,0.1,0.5,50,1,1000,10,5,0.01,0,1,0,0,0.000753292,163.873
2991,1000,0.1,0.5,50,1,1000,10,5,0.01,0,10,1,0,0.000922563,181.484
2992,1000,0.1,0.5,50,1,1000,10,5,0.01,0,10,0,0,0.00076204,190.215
2993,1000,0.1,0.5,50,1,1000,10,5,0.01,0.3,1,1,0,2.07685,177.302
2994,1000,0.1,0.5,50,1,1000,10,5,0.01,0.3,1,0,0,0.875629,86.5827
2995,1000,0.1,0.5,50,1,1000,10,5,0.01,0.3,10,1,0,121.719,82.9963
2996,1000,0.1,0.5,50,1,1000,10,5,0.01,0.3,10,0,0,40.0155,83.6657
2997,1000,0.1,0.5,50,1,1000,10,5,0.01,0.5,1,1,0,3.01468,699.668
2998,1000,0.1,0.5,50,1,1000,10,5,0.01,0.5,1,0,0,1.05482,198.645
2999,1000,0.1,0.5,50,1,1000,10,5,0.01,0.5,10,1,0,67.2565,1174.87
3000,1000,0.1,0.5,50,1,1000,10,5,0.01,0.5,10,0,0,21.1895,1148.72
3001,1000,0.1,0.5,50,1,1000,10,5,0.3,0,1,1,0,0.678623,266.478
3002,1000,0.1,0.5,50,1,1000,10,5,0.3,0,1,0,0,1.14161,368.879
3003,1000,0.1,0.5,50,1,1000,10,5,0.3,0,10,1,0,0.844745,364.094
3004,1000,0.1,0.5,50,1,1000,10,5,0.3,0,10,0,0,0.682251,278.949
3005,1000,0.1,0.5,50,1,1000,10,5,0.3,0.3,1,1,0,2.88076,706.686
3006,1000,0.1,0.5,50,1,1000,10,5,0.3,0.3,1,0,0,1.66618,529.898
3007,1000,0.1,0.5,50,1,1000,10,5,0.3,0.3,10,1,0,87.3177,867.817
3008,1000,0.1,0.5,50,1,1000,10,5,0.3,0.3,10,0,0,28.8447,815.318
3009,1000,0.1,0.5,50,1,1000,10,5,0.3,0.5,1,1,0,3.72922,809.59
3010,1000,0.1,0.5,50,1,1000,10,5,0.3,0.5,1,0,0,1.74964,570.659
3011,1000,0.1,0.5,50,1,1000,10,5,0.3,0.5,10,1,0,58.2029,1143.01
3012,1000,0.1,0.5,50,1,1000,10,5,0.3,0.5,10,0,0,7.91687,1127.27
3013,1000,0.1,0.5,50,1,1000,10,5,0.8,0,1,1,0,4.19615,811.801
3014,1000,0.1,0.5,50,1,1000,10,5,0.8,0,1,0,0,3.86658,811.984
3015,1000,0.1,0.5,50,1,1000,10,5,0.8,0,10,1,0,4.11187,809.67
3016,1000,0.1,0.5,50,1,1000,10,5,0.8,0,10,0,0,3.89,918.445
3017,1000,0.1,0.5,50,1,1000,10,5,0.8,0.3,1,1,0,4.97778,906.215
3018,1000,0.1,0.5,50,1,1000,10,5,0.8,0.3,1,0,0,4.46499,913.344
3019,1000,0.1,0.5,50,1,1000,10,5,0.8,0.3,10,1,0,37.6026,1065.55
3020,1000,0.1,0.5,50,1,1000,10,5,0.8,0.3,10,0,0,18.8753,1065.34
3021,1000,0.1,0.5,50,1,1000,10,5,0.8,0.5,1,1,0,5.66313,966.389
3022,1000,0.1,0.5,50,1,1000,10,5,0.8,0.5,1,0,0,4.25269,913.234
3023,1000,0.1,0.5,50,1,1000,10,5,0.8,0.5,10,1,0,8.87775,1185.85
3024,1000,0.1,0.5,50,1,1000,10,5,0.8,0.5,10,0,0,9.85748,1143.44
3025,1000,0.1,0.5,50,500,100,3,2,0.01,0,1,1,0,8.35158e-05,13.893
3026,1000,0.1,0.5,50,500,100,3,2,0.01,0,1,0,0,0.000103684,13.8332
3027,1000,0.1,0.5,50,500,100,3,2,0.01,0,10,1,0,9.33993e-05,13.885
3028,1000,0.1,0.5,50,500,100,3,2,0.01,0,10,0,0,9.89448e-05,14.0518
3029,1000,0.1,0.5,50,500,100,3,2,0.01,0.3,1,1,0,0.249633,9.69327
3030,1000,0.1,0.5,50,500,100,3,2,0.01,0.3,1,0,0,0.132588,10.3391
3031,1000,0.1,0.5,50,500,100,3,2,0.01,0.3,10,1,0,29.9894,9.80619
3032,1000,0.1,0.5,50,500,100,3,2,0.01,0.3,10,0,0,11.839,8.77521
3033,1000,0.1,0.5,50,500,100,3,2,0.01,0.5,1,1,0,0.428183,8.0576
3034,1000,0.1,0.5,50,500,100,3,2,0.01,0.5,1,0,0,0.124596,9.94762
3035,1000,0.1,0.5,50,500,100,3,2,0.01,0.5,10,1,0,44.9614,7.81303
3036,1000,0.1,0.5,50,500,100,3,2,0.01,0.5,10,0,0,0.794889,41.1564
3037,1000,0.1,0.5,50,500,100,3,2,0.3,0,1,1,0,0.0611761,10.3085
3038,1000,0.1,0.5,50,500,100,3,2,0.3,0,1,0,0,0.0817652,8.74187
3039,1000,0.1,0.5,50,500,100,3,2,0.3,0,10,1,0,0.0916714,9.29319
3040,1000,0.1,0.5,50,500,100,3,2,0.3,0,10,0,0,0.0509587,10.4121
3041,1000,0.1,0.5,50,500,100,3,2,0.3,0.3,1,1,0,0.396169,6.87745
3042,1000,0.1,0.5,50,500,100,3,2,0.3,0.3,1,0,0,0.163036,8.34005
3043,1000,0.1,0.5,50,500,100,3,2,0.3,0.3,10,1,0,31.4931,14.3521
3044,1000,0.1,0.5,50,500,100,3,2,0.3,0.3,10,0,0,10.9585,6.94194
3045,1000,0.1,0.5,50,500,100,3,2,0.3,0.5,1,1,0,0.442205,20.6506
3046,1000,0.1,0.5,50,500,100,3,2,0.3,0.5,1,0,0,0.274921,6.83673
3047,1000,0.1,0.5,50,500,100,3,2,0.3,0.5,10,1,0,0.713531,41.5577
3048,1000,0.1,0.5,50,500,100,3,2,0.3,0.5,10,0,0,13.9493,13.5907
3049,1000,0.1,0.5,50,500,100,3,2,0.8,0,1,1,0,0.75274,27.7894
3050,1000,0.1,0.5,50,500,100,3,2,0.8,0,1,0,0,0.769889,34.7506
3051,1000,0.1,0.5,50,500,100,3,2,0.8,0,10,1,0,0.724004,27.8697
3052,1000,0.1,0.5,50,500,100,3,2,0.8,0,10,0,0,0.585318,35.2413
3053,1000,0.1,0.5,50,500,100,3,2,0.8,0.3,1,1,0,0.855057,34.0897
3054,1000,0.1,0.5,50,500,100,3,2,0.8,0.3,1,0,0,0.846624,41.9001
3055,1000,0.1,0.5,50,500,100,3,2,0.8,0.3,10,1,0,0.968684,42.4144
3056,1000,0.1,0.5,50,500,100,3,2,0.8,0.3,10,0,0,1.03216,41.2748
3057,1000,0.1,0.5,50,500,100,3,2,0.8,0.5,1,1,0,1.15384,49.6765
3058,1000,0.1,0.5,50,500,100,3,2,0.8,0.5,1,0,0,0.906481,44.9499
3059,1000,0.1,0.5,50,500,100,3,2,0.8,0.5,10,1,0,0.841638,34.6497
3060,1000,0.1,0.5,50,500,100,3,2,0.8,0.5,10,0,0,1.03433,49.2406
3061,1000,0.1,0.5,50,500,100,10,2,0.01,0,1,1,0,0.000822049,21.7526
3062,1000,0.1,0.5,50,500,100,10,2,0.01,0,1,0,0,0.000817234,22.5444
3063,1000,0.1,0.5,50,500,100,10,2,0.01,0,10,1,0,0.00078129,21.3511
3064,1000,0.1,0.5,50,500,100,10,2,0.01,0,10,0,0,0.00077351,21.459
3065,1000,0.1,0.5,50,500,100,10,2,0.01,0.3,1,1,0,2.22819,154.871
3066,1000,0.1,0.5,50,500,100,10,2,0.01,0.3,1,0,0,0.72152,88.0387
3067,1000,0.1,0.5,50,500,100,10,2,0.01,0.3,10,1,0,164.756,333.642
3068,1000,0.1,0.5,50,500,100,10,2,0.01,0.3,10,0,0,43.5011,259.589
3069,1000,0.1,0.5,50,500,100,10,2,0.01,0.5,1,1,0,2.38984,150.602
3070,1000,0.1,0.5,50,500,100,10,2,0.01,0.5,1,0,0,1.41334,132.296
3071,1000,0.1,0.5,50,500,100,10,2,0.01,0.5,10,1,0,277.461,349.593
3072,1000,0.1,0.5,50,500,100,10,2,0.01,0.5,10,0,0,100.289,323.458
3073,1000,0.1,0.5,50,500,100,10,2,0.3,0,1,1,0,0.805341,116.57
3074,1000,0.1,0.5,50,500,100,10,2,0.3,0,1,0,0,1.04458,103.241
3075,1000,0.1,0.5,50,500,100,10,2,0.3,0,10,1,0,0.723146,100.374
3076,1000,0.1,0.5,50,500,100,10,2,0.3,0,10,0,0,0.979364,106.372
3077,1000,0.1,0.5,50,500,100,10,2,0.3,0.3,1,1,0,3.0454,169.854
3078,1000,0.1,0.5,50,500,100,10,2,0.3,0.3,1,0,0,1.71935,133.493
3079,1000,0.1,0.5,50,500,100,10,2,0.3,0.3,10,1,0,159.612,329.918
3080,1000,0.1,0.5,50,500,100,10,2,0.3,0.3,10,0,0,62.8244,271.786
3081,1000,0.1,0.5,50,500,100,10,2,0.3,0.5,1,1,0,4.72646,189.52
3082,1000,0.1,0.5,50,500,100,10,2,0.3,0.5,1,0,0,2.33117,141.733
3083,1000,0.1,0.5,50,500,100,10,2,0.3,0.5,10,1,0,250.005,343.774
3084,1000,0.1,0.5,50,500,100,10,2,0.3,0.5,10,0,0,90.5158,290.924
3085,1000,0.1,0.5,50,500,100,10,2,0.8,0,1,1,0,4.98103,187.808
3086,1000,0.1,0.5,50,500,100,10,2,0.8,0,1,0,0,4.87608,178.871
3087,1000,0.1,0.5,50,500,100,10,2,0.8,0,10,1,0,4.86697,184.049
3088,1000,0.1,0.5,50,500,100,10,2,0.8,0,10,0,0,4.82485,181.473
3089,1000,0.1,0.5,50,500,100,10,2,0.8,0.3,1,1,0,7.06257,186.595
3090,1000,0.1,0.5,50,500,100,10,2,0.8,0.3,1,0,0,6.13964,178.635
3091,1000,0.1,0.5,50,500,100,10,2,0.8,0.3,10,1,0,146.073,353.595
3092,1000,0.1,0.5,50,500,100,10,2,0.8,0.3,10,0,0,51.5751,263.72
3093,1000,0.1,0.5,50,500,100,10,2,0.8,0.5,1,1,0,7.56698,199.412
3094,1000,0.1,0.5,50,500,100,10,2,0.8,0.5,1,0,0,5.58802,191.594
3095,1000,0.1,0.5,50,500,100,10,2,0.8,0.5,10,1,0,137.253,319.924
3096,1000,0.1,0.5,50,500,100,10,2,0.8,0.5,10,0,0,66.9603,273.672
3097,1000,0.1,0.5,50,500,100,10,5,0.01,0,1,1,0,0.000485355,23.3744
3098,1000,0.1,0.5,50,500,100,10,5,0.01,0,1,0,0,0.000487147,23.7383
3099,1000,0.1,0.5,50,500,100,10,5,0.01,0,10,1,0,0.000521444,24.3102
3100,1000,0.1,0.5,50,500,100,10,5,0.01,0,10,0,0,0.000544876,24.1406
3101,1000,0.1,0.5,50,500,100,10,5,0.01,0.3,1,1,0,1.28082,165.338
3102,1000,0.1,0.5,50,500,100,10,5,0.01,0.3,1,0,0,0.571994,101.197
3103,1000,0.1,0.5,50,500,100,10,5,0.01,0.3,10,1,0,32.0005,224.658
3104,1000,0.1,0.5,50,500,100,10,5,0.01,0.3,10,0,0,18.885,216.556
3105,1000,0.1,0.5,50,500,100,10,5,0.01,0.5,1,1,0,2.55206,168.847
3106,1000,0.1,0.5,50,500,100,10,5,0.01,0.5,1,0,0,0.714352,110.491
3107,1000,0.1,0.5,50,500,100,10,5,0.01,0.5,10,1,0,4.65418,237.714
3108,1000,0.1,0.5,50,500,100,10,5,0.01,0.5,10,0,0,5.57602,243.474
3109,1000,0.1,0.5,50,500,100,10,5,0.3,0,1,1,0,0.53329,119.667
3110,1000,0.1,0.5,50,500,100,10,5,0.3,0,1,0,0,0.555245,122.983
3111,1000,0.1,0.5,50,500,100,10,5,0.3,0,10,1,0,0.511397,106.028
3112,1000,0.1,0.5,50,500,100,10,5,0.3,0,10,0,0,0.776299,101.451
3113,1000,0.1,0.5,50,500,100,10,5,0.3,0.3,1,1,0,1.98429,166.001
3114,1000,0.1,0.5,50,500,100,10,5,0.3,0.3,1,0,0,1.10629,138.586
3115,1000,0.1,0.5,50,500,100,10,5,0.3,0.3,10,1,0,44.0069,234.283
3116,1000,0.1,0.5,50,500,100,10,5,0.3,0.3,10,0,0,16.51,223.183
3117,1000,0.1,0.5,50,500,100,10,5,0.3,0.5,1,1,0,2.68274,185.695
3118,1000,0.1,0.5,50,500,100,10,5,0.3,0.5,1,0,0,1.05772,145.739
3119,1000,0.1,0.5,50,500,100,10,5,0.3,0.5,10,1,0,5.24009,235.436
3120,1000,0.1,0.5,50,500,100,10,5,0.3,0.5,10,0,0,10.4937,238.89
3121,1000,0.1,0.5,50,500,100,10,5,0.8,0,1,1,0,3.00319,203.867
3122,1000,0.1,0.5,50,500,100,10,5,0.8,0,1,0,0,3.29308,181.28
3123,1000,0.1,0.5,50,500,100,10,5,0.8,0,10,1,0,2.97287,222.513
3124,1000,0.1,0.5,50,500,100,10,5,0.8,0,10,0,0,2.46842,190.54
3125,1000,0.1,0.5,50,500,100,10,5,0.8,0.3,1,1,0,4.34171,198.521
3126,1000,0.1,0.5,50,500,100,10,5,0.8,0.3,1,0,0,3.32582,215.375
3127,1000,0.1,0.5,50,500,100,10,5,0.8,0.3,10,1,0,5.31733,275.94
3128,1000,0.1,0.5,50,500,100,10,5,0.8,0.3,10,0,0,6.09997,251.281
3129,1000,0.1,0.5,50,500,100,10,5,0.8,0.5,1,1,0,4.47139,230.886
3130,1000,0.1,0.5,50,500,100,10,5,0.8,0.5,1,0,0,3.69614,224.826
3131,1000,0.1,0.5,50,500,100,10,5,0.8,0.5,10,1,0,6.35057,267.642
3132,1000,0.1,0.5,50,500,100,10,5,0.8,0.5,10,0,0,8.30625,256.726
3133,1000,0.1,0.5,50,500,1000,3,2,0.01,0,1,1,0,9.77114e-05,118.629
3134,1000,0.1,0.5,50,500,1000,3,2,0.01,0,1,0,0,0.000106355,128.134
3135,1000,0.1,0.5,50,500,1000,3,2,0.01,0,10,1,0,0.000106945,122.013
3136,1000,0.1,0.5,50,500,1000,3,2,0.01,0,10,0,0,9.29445e-05,119.156
3137,1000,0.1,0.5,50,500,1000,3,2,0.01,0.3,1,1,0,0.297821,83.0901
3138,1000,0.1,0.5,50,500,1000,3,2,0.01,0.3,1,0,0,0.0948033,96.4494
3139,1000,0.1,0.5,50,500,1000,3,2,0.01,0.3,10,1,0,28.1231,85.4258
3140,1000,0.1,0.5,50,500,1000,3,2,0.01,0.3,10,0,0,10.5561,97.9518
3141,1000,0.1,0.5,50,500,1000,3,2,0.01,0.5,1,1,0,0.279025,80.4912
3142,1000,0.1,0.5,50,500,1000,3,2,0.01,0.5,1,0,0,0.173952,84.1458
3143,1000,0.1,0.5,50,500,1000,3,2,0.01,0.5,10,1,0,1.06028,77.7647
3144,1000,0.1,0.5,50,500,1000,3,2,0.01,0.5,10,0,0,1.07185,73.3747
3145,1000,0.1,0.5,50,500,1000,3,2,0.3,0,1,1,0,0.0953421,90.36
3146,1000,0.1,0.5,50,500,1000,3,2,0.3,0,1,0,0,0.0866265,87.614
3147,1000,0.1,0.5,50,500,1000,3,2,0.3,0,10,1,0,0.0940103,89.3061
3148,1000,0.1,0.5,50,500,1000,3,2,0.3,0,10,0,0,0.0876889,85.8399
3149,1000,0.1,0.5,50,500,1000,3,2,0.3,0.3,1,1,0,0.391859,80.4082
3150,1000,0.1,0.5,50,500,1000,3,2,0.3,0.3,1,0,0,0.19011,81.2689
3151,1000,0.1,0.5,50,500,1000,3,2,0.3,0.3,10,1,0,1.02322,72.4474
3152,1000,0.1,0.5,50,500,1000,3,2,0.3,0.3,10,0,0,0.925274,79.7958
3153,1000,0.1,0.5,50,500,1000,3,2,0.3,0.5,1,1,0,0.577285,80.7332
3154,1000,0.1,0.5,50,500,1000,3,2,0.3,0.5,1,0,0,0.209272,86.6652
3155,1000,0.1,0.5,50,500,1000,3,2,0.3,0.5,10,1,0,0.897368,87.345
3156,1000,0.1,0.5,50,500,1000,3,2,0.3,0.5,10,0,0,0.936832,76.5776
3157,1000,0.1,0.5,50,500,1000,3,2,0.8,0,1,1,0,0.592697,81.391
3158,1000,0.1,0.5,50,500,1000,3,2,0.8,0,1,0,0,0.6359,77.9043
3159,1000,0.1,0.5,50,500,1000,3,2,0.8,0,10,1,0,0.642841,83.7828
3160,1000,0.1,0.5,50,500,1000,3,2,0.8,0,10,0,0,0.656307,77.7964
3161,1000,0.1,0.5,50,500,1000,3,2,0.8,0.3,1,1,0,0.832074,87.9926
3162,1000,0.1,0.5,50,500,1000,3,2,0.8,0.3,1,0,0,0.74066,92.549
3163,1000,0.1,0.5,50,500,1000,3,2,0.8,0.3,10,1,0,0.961102,89.7365
3164,1000,0.1,0.5,50,500,1000,3,2,0.8,0.3,10,0,0,0.944513,75.0995
3165,1000,0.1,0.5,50,500,1000,3,2,0.8,0.5,1,1,0,0.920785,84.7984
3166,1000,0.1,0.5,50,500,1000,3,2,0.8,0.5,1,0,0,0.757525,114.711
3167,1000,0.1,0.5,50,500,1000,3,2,0.8,0.5,10,1,0,0.958878,76.8165
3168,1000,0.1,0.5,50,500,1000,3,2,0.8,0.5,10,0,0,0.952543,74.9714
3169,1000,0.1,0.5,50,500,1000,10,2,0.01,0,1,1,0,0.000791417,224.341
3170,1000,0.1,0.5,50,500,1000,10,2,0.01,0,1,0,0,0.000810257,250.733
3171,1000,0.1,0.5,50,500,1000,10,2,0.01,0,10,1,0,0.000811236,241.438
3172,1000,0.1,0.5,50,500,1000,10,2,0.01,0,10,0,0,0.000801656,235.688
3173,1000,0.1,0.5,50,500,1000,10,2,0.01,0.3,1,1,0,2.46565,83.76
3174,1000,0.1,0.5,50,500,1000,10,2,0.01,0.3,1,0,0,0.788009,84.2904
3175,1000,0.1,0.5,50,500,1000,10,2,0.01,0.3,10,1,0,198.7,1101.24
3176,1000,0.1,0.5,50,500,1000,10,2,0.01,0.3,10,0,0,79.9365,485.862
3177,1000,0.1,0.5,50,500,1000,10,2,0.01,0.5,1,1,0,3.9822,1146.95
3178,1000,0.1,0.5,50,500,1000,10,2,0.01,0.5,1,0,0,1.84906,573.522
3179,1000,0.1,0.5,50,500,1000,10,2,0.01,0.5,10,1,0,197.867,2493.71
3180,1000,0.1,0.5,50,500,1000,10,2,0.01,0.5,10,0,0,95.6947,1941.72
3181,1000,0.1,0.5,50,500,1000,10,2,0.3,0,1,1,0,0.72752,757.305
3182,1000,0.1,0.5,50,500,1000,10,2,0.3,0,1,0,0,0.892222,572.773
3183,1000,0.1,0.5,50,500,1000,10,2,0.3,0,10,1,0,0.748729,672.787
3184,1000,0.1,0.5,50,500,1000,10,2,0.3,0,10,0,0,0.7444,591.141
3185,1000,0.1,0.5,50,500,1000,10,2,0.3,0.3,1,1,0,3.34918,1014.77
3186,1000,0.1,0.5,50,500,1000,10,2,0.3,0.3,1,0,0,1.696,722.41
3187,1000,0.1,0.5,50,500,1000,10,2,0.3,0.3,10,1,0,184.906,1273.31
3188,1000,0.1,0.5,50,500,1000,10,2,0.3,0.3,10,0,0,79.5114,954.613
3189,1000,0.1,0.5,50,500,1000,10,2,0.3,0.5,1,1,0,3.9437,1121.46
3190,1000,0.1,0.5,50,500,1000,10,2,0.3,0.5,1,0,0,1.81314,789.437
3191,1000,0.1,0.5,50,500,1000,10,2,0.3,0.5,10,1,0,207.057,2521.35
3192,1000,0.1,0.5,50,500,1000,10,2,0.3,0.5,10,0,0,107.479,1591.73
3193,1000,0.1,0.5,50,500,1000,10,2,0.8,0,1,1,0,5.851,1127.03
3194,1000,0.1,0.5,50,500,1000,10,2,0.8,0,1,0,0,5.96531,1113.19
3195,1000,0.1,0.5,50,500,1000,10,2,0.8,0,10,1,0,5.42134,1126.76
3196,1000,0.1,0.5,50,500,1000,10,2,0.8,0,10,0,0,5.46743,1197.67
3197,1000,0.1,0.5,50,500,1000,10,2,0.8,0.3,1,1,0,7.22995,1410.18
3198,1000,0.1,0.5,50,500,1000,10,2,0.8,0.3,1,0,0,5.90703,1362.24
3199,1000,0.1,0.5,50,500,1000,10,2,0.8,0.3,10,1,0,193.391,1693.04
3200,1000,0.1,0.5,50,500,1000,10,2,0.8,0.3,10,0,0,61.2747,1536.23
3201,1000,0.1,0.5,50,500,1000,10,2,0.8,0.5,1,1,0,8.13431,1313.68
3202,1000,0.1,0.5,50,500,1000,10,2,0.8,0.5,1,0,0,6.34614,1203.88
3203,1000,0.1,0.5,50,500,1000,10,2,0.8,0.5,10,1,0,249.515,2466.82
3204,1000,0.1,0.5,50,500,1000,10,2,0.8,0.5,10,0,0,98.7104,2121.1
3205,1000,0.1,0.5,50,500,1000,10,5,0.01,0,1,1,0,0.000524471,253.013
3206,1000,0.1,0.5,50,500,1000,10,5,0.01,0,1,0,0,0.000483536,275.5
3207,1000,0.1,0.5,50,500,1000,10,5,0.01,0,10,1,0,0.000496583,271.501
3208,1000,0.1,0.5,50,500,1000,10,5,0.01,0,10,0,0,0.000494347,215.715
3209,1000,0.1,0.5,50,500,1000,10,5,0.01,0.3,1,1,0,1.53665,83.5232
3210,1000,0.1,0.5,50,500,1000,10,5,0.01,0.3,1,0,0,0.491003,129.11
3211,1000,0.1,0.5,50,500,1000,10,5,0.01,0.3,10,1,0,112.839,171.226
