iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression_inlier,r2_orthogonal_inlier,mse_regression_inlier,mse_orthogonal_inlier,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
53,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,0,3,0,-4.60478,0.648766,2.07648,1.0609,0.504917,0.872041,2.42266,1.23777,1.91147
54,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,1,0,-0.64745,0.752718,0.838841,0.767323,0.0739628,0.700505,2.79034,2.55244,39.1284
54,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,2,0,-356.053,0.708806,181.803,0.903584,-100.264,0.822055,305.13,1.51654,38.4817
54,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,3,0,-1.58055,0.708304,1.31395,0.905141,0.507538,0.880058,1.48389,1.02221,1.84407
55,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,1,0,0.0277306,0.830003,0.529918,0.52236,-0.0331132,0.699514,1.5468,1.52474,37.1449
55,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,2,0,-10473.5,0.800187,5708.91,0.613978,-9693.13,0.692374,14514.3,1.56097,37.4593
55,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,3,0,-0.570677,0.73871,0.856069,0.802883,0.114404,0.754928,1.32594,1.24356,1.98378
56,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,1,0,-0.076742,0.851799,0.469115,0.463635,-0.0116017,0.691179,1.4164,1.39985,41.8347
56,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,2,0,-51.7803,0.675122,22.9953,1.01636,-16.1639,0.765673,24.0321,1.06218,43.8873
56,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,3,0,0.0946128,0.8743,0.394459,0.393244,-0.0220059,0.685288,1.43097,1.42656,1.62956
57,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,1,0,-27.3932,0.639638,15.7352,1.01528,-3.4816,0.893611,20.0163,1.29151,50.5338
57,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,2,0,-12.3167,0.658347,7.37994,0.962565,-0.684092,0.919184,7.52172,0.981057,48.2532
57,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,3,0,-1.4559,0.672161,1.36103,0.923647,0.637476,0.909484,1.61915,1.09882,1.44608
58,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,1,0,-51.8742,0.646295,23.5302,1.0335,-3.74693,0.909651,25.4751,1.11892,47.7655
58,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,2,0,-75.2286,0.645709,33.9234,1.03521,-5.62046,0.912453,35.5297,1.08423,47.5678
58,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,3,0,-2.66,0.679259,1.62878,0.937178,0.659039,0.914986,1.82981,1.05285,2.60072
59,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,1,0,-72.5183,0.703777,42.7686,0.880819,-54.1374,0.64374,105.099,2.16451,49.5259
59,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,2,0,-4.7358,0.702032,3.33675,0.886005,-0.937968,0.838557,3.69402,0.980872,43.7266
59,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,3,0,-1.04182,0.678111,1.18781,0.957136,0.268543,0.815084,1.39425,1.12349,1.55991
60,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,1,0,-13.2048,0.773093,8.01542,0.672403,-12.3256,0.68381,22.3406,1.87413,49.2813
60,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,2,0,-2053.59,0.666261,1159.36,0.988984,-714.268,0.827418,1199.16,1.02293,48.9937
60,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,3,0,-0.636529,0.732922,0.923456,0.791445,0.260234,0.820669,1.24023,1.06293,1.38299
61,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,1,0,-4.71707,0.819467,3.50344,0.605812,-4.71707,0.819467,3.50344,0.605812,44.6556
61,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,2,0,0.231584,0.875677,0.470888,0.41719,0.231584,0.875677,0.470888,0.41719,41.3943
61,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,3,0,0.333202,0.90589,0.408616,0.315805,0.333202,0.90589,0.408616,0.315805,1.07391
62,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,1,0,-79.7255,0.710841,34.2718,0.965209,-79.7255,0.710841,34.2718,0.965209,48.0493
62,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,2,0,-10.3424,0.732726,4.8154,0.892158,-10.3424,0.732726,4.8154,0.892158,42.6532
62,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,3,0,0.25282,0.915149,0.317213,0.283231,0.25282,0.915149,0.317213,0.283231,1.38772
63,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,1,0,-1127.81,0.73967,659.507,0.925157,-1127.81,0.73967,659.507,0.925157,36.2053
63,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,2,0,-4.21495,0.695849,3.04684,1.08089,-4.21495,0.695849,3.04684,1.08089,35.0796
63,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,3,0,0.359048,0.918231,0.374477,0.290591,0.359048,0.918231,0.374477,0.290591,0.982996
64,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,1,0,-0.264805,0.764215,0.796742,0.791934,-0.264805,0.764215,0.796742,0.791934,44.8626
64,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,2,0,-11.5157,0.668332,7.88405,1.11398,-11.5157,0.668332,7.88405,1.11398,42.8007
64,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,3,0,0.265633,0.893818,0.462602,0.356637,0.265633,0.893818,0.462602,0.356637,1.20512
65,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,1,0,-38.3357,0.717291,24.1383,0.977698,-11.0795,0.789077,47.2426,1.91351,47.1154
65,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,2,0,-55.477,0.73977,34.6571,0.899957,-24.1929,0.717978,98.5285,2.55853,51.7965
65,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,3,0,-1.64723,0.699428,1.62448,1.03947,0.465018,0.852424,2.09229,1.33882,2.70775
66,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,1,0,-96.8068,0.727622,44.4698,0.871868,-28.2096,0.721771,126.071,2.47173,45.5571
66,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,2,0,-175.591,0.675451,80.2904,1.03887,-27.421,0.821341,122.667,1.58718,45.7606
66,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,3,0,-2.88783,0.694348,1.76768,0.978376,0.476049,0.859109,2.26142,1.25165,4.21295
67,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,1,0,-0.529238,0.795191,0.854828,0.632462,-0.225118,0.702975,2.02508,1.4983,47.5642
67,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,2,0,-108.624,0.782659,61.2787,0.671162,-77.74,0.717399,130.155,1.42553,50.2848
67,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,3,0,-0.4306,0.760232,0.799691,0.740417,0.124268,0.734304,1.44756,1.34026,2.00137
68,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,1,0,-78.2633,0.798138,60.7308,0.694121,-79.7149,0.703127,139.917,1.59918,51.8709
68,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,2,0,-18.7564,0.733255,15.1372,0.917229,-10.2416,0.780795,19.487,1.1808,52.3751
68,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,3,0,-0.343897,0.719237,1.02968,0.965431,0.0891876,0.725186,1.57887,1.48035,1.81528
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,1,0,-36.0721,0.676698,20.1022,1.01756,-1.63774,0.926268,19.5885,0.991558,59.3139
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,2,0,-16.2627,0.542545,9.36059,1.43979,-0.429443,0.878586,10.6154,1.6328,61.112
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,3,0,-3.00922,0.674983,2.17398,1.02295,0.62808,0.90336,2.76197,1.29963,2.22583
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,1,0,-12.9332,0.713343,8.05681,0.964991,-0.472895,0.930196,7.71247,0.923748,58.7407
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,2,0,-0.0298056,0.823174,0.595482,0.595259,-0.0247604,0.594669,5.36592,5.36391,62.2341
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,3,0,-1.52113,0.724779,1.45784,0.926493,0.671069,0.917284,1.72237,1.09461,1.69608
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,1,0,-4.35535,0.784047,2.71417,0.727421,-1.47111,0.734963,6.68936,1.79281,57.6405
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,2,0,-0.433605,0.800449,0.726571,0.672171,0.0409496,0.644934,2.59618,2.4018,57.2295
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,3,0,-1.3436,0.745675,1.18777,0.856676,0.295557,0.796673,1.90695,1.37538,3.19792
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,1,0,-33.2874,0.662746,18.0779,1.1339,-7.07538,0.820699,17.8198,1.11772,52.3157
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,2,0,-5.78444,0.718072,3.57707,0.947886,-0.761336,0.834779,3.88671,1.02994,46.149
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,3,0,-1.11239,0.754388,1.11375,0.825786,0.315994,0.820472,1.50939,1.11913,1.68318
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,1,0,-83.6169,0.745949,69.098,0.954685,-83.6169,0.745949,69.098,0.954685,55.0151
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,2,0,-1358.01,0.761608,1109.76,0.895841,-1358.01,0.761608,1109.76,0.895841,48.6711
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,3,0,0.0149302,0.787845,0.804406,0.797245,0.0149302,0.787845,0.804406,0.797245,1.04453
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,1,0,-0.106981,0.758704,0.970412,0.886428,-0.106981,0.758704,0.970412,0.886428,50.5537
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,2,0,-76.0643,0.717004,67.5569,1.03962,-76.0643,0.717004,67.5569,1.03962,51.3087
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,3,0,0.00873798,0.765437,0.868969,0.861696,0.00873798,0.765437,0.868969,0.861696,1.47122
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,1,0,-134129,0.739726,129883,0.961958,-134129,0.739726,129883,0.961958,50.572
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,2,0,-0.544681,0.761025,1.49577,0.883238,-0.544681,0.761025,1.49577,0.883238,49.912
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,3,0,0.0576227,0.768093,0.912535,0.857115,0.0576227,0.768093,0.912535,0.857115,1.23062
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,1,0,-0.210316,0.787123,0.979778,0.784952,-0.210316,0.787123,0.979778,0.784952,67.1625
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,2,0,-235.682,0.750881,191.599,0.918587,-235.682,0.750881,191.599,0.918587,37.2219
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,3,0,0.0323871,0.793527,0.783305,0.761338,0.0323871,0.793527,0.783305,0.761338,1.0049
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,1,0,-177.778,0.723791,170.224,1.02808,-101.011,0.759403,389.551,2.3527,40.4459
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,2,0,-8.52368,0.751521,9.068,0.92486,-1.59332,0.89671,9.90312,1.01004,42.8924
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,3,0,-0.751372,0.701477,1.66757,1.11113,0.523319,0.875964,1.82031,1.2129,1.67067
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,1,0,-106.934,0.738716,89.3534,0.962252,-32.3921,0.847785,131.566,1.41684,49.1624
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,2,0,-0.0895943,0.757373,0.902019,0.893543,0.0144186,0.586736,3.88321,3.84672,47.3595
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,3,0,-0.889068,0.724097,1.56386,1.01609,0.505829,0.864091,1.94704,1.26506,1.68715
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,1,0,-21.8833,0.711097,21.9533,1.11531,-11.0956,0.811398,20.9173,1.06267,56.6199
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,2,0,-0.0421779,0.744624,0.999824,0.985879,-0.102606,0.666308,1.90678,1.88018,47.7803
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,3,0,-0.251765,0.739778,1.20089,1.00458,0.21228,0.797754,1.36223,1.13955,1.72008
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,1,0,-8.46128,0.713456,8.27798,1.04928,-4.85785,0.786728,9.85572,1.24926,49.6485
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,2,0,-4.89203,0.704414,5.15513,1.08238,-2.27878,0.802265,5.51649,1.15826,47.1356
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,3,0,-0.326898,0.733668,1.16095,0.975263,0.235809,0.815608,1.28574,1.08009,2.0265
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,1,0,-4.56184,0.727599,5.03382,1.08689,0.288675,0.924115,4.68556,1.01169,50.8841
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,2,0,-9.46867,0.689225,9.47481,1.24,-0.344966,0.913031,8.85941,1.15946,38.5674
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,3,0,-1.41356,0.710242,2.18443,1.15614,0.646044,0.90744,2.33154,1.23401,1.45588
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,1,0,-6.27152,0.699252,7.38392,1.16763,-1.15792,0.905695,8.35005,1.3204,47.5213
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,2,0,-111.291,0.719154,114.026,1.09036,-28.397,0.922313,113.751,1.08773,49.9694
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,3,0,-0.472012,0.704043,1.49477,1.14902,0.608562,0.916843,1.51466,1.16432,1.41913
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,1,0,-5.71119,0.758567,5.74234,0.927846,-1.79939,0.830551,7.08395,1.14462,50.1818
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,2,0,-1.89732,0.753075,2.47905,0.94895,-0.0402217,0.850833,2.63232,1.00762,46.24
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,3,0,-0.42916,0.776676,1.22284,0.858252,0.350243,0.829162,1.64423,1.15401,1.40612
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,1,0,-26.7537,0.742187,22.898,0.960542,-6.92722,0.844974,25.0693,1.05162,51.9084
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,2,0,-76.5967,0.678217,64.0206,1.19888,-18.4674,0.830048,61.5642,1.15288,46.7008
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,3,0,-0.647208,0.738726,1.35902,0.973435,0.219133,0.739251,2.46944,1.7688,1.70805
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,1,0,1,1,3.63723e-31,-5.30798e-16,1,1,3.63723e-31,-5.30798e-16,8.29041
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,2,0,1,1,5.03894e-31,-2.59903e-16,1,1,5.03894e-31,-2.59903e-16,8.2345
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,3,0,1,1,1.67702e-24,-4.76286e-16,1,1,1.67702e-24,-4.76286e-16,0.921115
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,1,0,1,1,3.9492e-31,-2.26751e-16,1,1,3.9492e-31,-2.26751e-16,8.5447
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,2,0,1,1,2.35079e-31,-1.78764e-16,1,1,2.35079e-31,-1.78764e-16,7.43835
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,3,0,1,1,3.9221e-18,2.01917e-16,1,1,3.9221e-18,2.01917e-16,0.763992
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,1,0,1,1,3.98727e-30,2.90323e-16,1,1,3.98727e-30,2.90323e-16,8.2701
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,2,0,1,1,8.22045e-31,-9.05831e-16,1,1,8.22045e-31,-9.05831e-16,7.71006
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,3,0,1,1,6.05431e-25,1.72085e-16,1,1,6.05431e-25,1.72085e-16,0.942963
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,1,0,1,1,3.56981e-31,2.00825e-16,1,1,3.56981e-31,2.00825e-16,8.35986
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,2,0,1,1,2.55705e-29,9.80466e-17,1,1,2.55705e-29,9.80466e-17,7.23203
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,3,0,1,1,2.01326e-25,-5.67435e-16,1,1,2.01326e-25,-5.67435e-16,0.839209
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,1,0,1,1,1.7155e-31,-3.58202e-17,-2.49555,0.329767,12.298,6.0375,5.66034
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,2,0,1,1,3.27094e-31,-6.26895e-16,-2.49555,0.329767,12.298,6.0375,5.43525
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,3,0,-1.9101,0.673005,1.55584,1.01693,0.516139,0.876481,1.70231,1.11267,1.45694
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,1,0,1,1,2.9981e-31,1.42043e-17,-3.36502,0.324514,14.0727,6,5.55954
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,2,0,1,1,1.23039e-29,-4.34252e-16,-3.36502,0.324514,14.0727,6,5.65852
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,3,0,-1.42631,0.697192,1.3129,0.904914,0.532036,0.88293,1.50871,1.03987,1.48317
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,1,0,1,1,3.64937e-31,2.36652e-16,-1.90851,0.608967,4.26514,1.94929,5.63903
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,2,0,1,1,1.2522e-31,-3.97727e-16,-1.90851,0.608967,4.26514,1.94929,5.14366
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,3,0,-0.432188,0.756237,0.762018,0.725853,0.0907495,0.74522,1.33336,1.27008,2.13109
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,1,0,1,1,2.43104e-30,-1.42346e-16,-1.55029,0.576132,3.82723,2.02563,6.04719
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,2,0,1,1,1.05706e-31,-1.57667e-16,-1.55029,0.576132,3.82723,2.02563,5.21791
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,3,0,-0.496442,0.764999,0.691711,0.655358,0.110679,0.735408,1.33461,1.26447,2.16484
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,1,0,1,1,1.29027e-31,-9.67362e-16,-2.96314,0.237453,20.22,9.6375,6.00179
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,2,0,1,1,1.02714e-31,-4.74215e-16,-2.96314,0.237453,20.22,9.6375,4.6761
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,3,0,-2.03089,0.69397,1.39018,0.86783,0.664741,0.915513,1.7105,1.06779,1.677
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,1,0,1,1,2.63834e-31,-6.89671e-16,-3.35676,0.241253,20.5512,9.375,5.91628
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,2,0,-83.7461,-5.40168,41.1023,18.75,-11.8612,-1.23982,60.667,27.675,4.84597
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,3,0,-1.77299,0.709253,1.34491,0.851575,0.673928,0.921179,1.53811,0.973901,1.39311
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,1,0,1,1,2.2717e-31,-1.00059e-15,-0.908901,0.462899,4.85803,3.30791,5.03681
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,2,0,1,1,3.06661e-30,-8.02599e-17,-0.908901,0.462899,4.85803,3.30791,5.15675
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,3,0,-2.62716,0.722789,1.0412,0.749787,0.276174,0.784615,1.84209,1.32652,1.79356
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,1,0,1,1,3.33986e-28,-6.08247e-16,-2.42386,0.472575,7.09774,3.35178,5.13895
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,2,0,1,1,8.02243e-31,-5.99884e-16,-2.42386,0.472575,7.09774,3.35178,4.72802
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,3,0,-1.22371,0.675657,1.19847,0.943631,0.288236,0.81719,1.4755,1.16176,1.56383
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,1,0,0.899823,0.990444,0.0544865,0.0298842,0.899823,0.990444,0.0544865,0.0298842,7.22401
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,2,0,0.891301,0.990157,0.0591214,0.0307801,0.891301,0.990157,0.0591214,0.0307801,6.03215
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,3,0,0.900907,0.99065,0.0538969,0.0292399,0.900907,0.99065,0.0538969,0.0292399,0.788243
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,1,0,0.756975,0.984837,0.1537,0.0466472,0.756975,0.984837,0.1537,0.0466472,7.24192
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,2,0,0.795326,0.98637,0.129445,0.0419291,0.795326,0.98637,0.129445,0.0419291,6.69442
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,3,0,0.883281,0.98944,0.0738188,0.0324854,0.883281,0.98944,0.0738188,0.0324854,0.801034
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,1,0,0.876827,0.98899,0.0727096,0.0342187,0.876827,0.98899,0.0727096,0.0342187,7.28263
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,2,0,0.850133,0.986851,0.0884668,0.0408643,0.850133,0.986851,0.0884668,0.0408643,6.05562
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,3,0,0.882282,0.989508,0.0694893,0.0326068,0.882282,0.989508,0.0694893,0.0326068,0.788142
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,1,0,0.847144,0.986345,0.0684362,0.0417141,0.847144,0.986345,0.0684362,0.0417141,6.31467
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,2,0,0.81076,0.982748,0.0847261,0.0527022,0.81076,0.982748,0.0847261,0.0527022,6.77289
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,3,0,0.889898,0.989692,0.0492947,0.0314903,0.889898,0.989692,0.0492947,0.0314903,0.775761
101,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,1,0,-125.4,0.630397,64.6516,1.11052,-19.0068,0.874059,62.7426,1.07773,4.95522
101,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,2,0,-644.664,0.642693,330.247,1.07358,-110.964,0.866612,351.126,1.14145,5.72126
101,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,3,0,-1.57188,0.698814,1.31548,0.904952,0.486913,0.870647,1.60908,1.10693,1.75335
102,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,1,0,0.783253,0.984514,0.0647825,0.0481265,-0.771924,0.341653,7.82569,5.81366,5.22932
102,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,2,0,0.646773,0.975712,0.105574,0.0754811,-0.827595,0.346505,8.07156,5.77081,4.78323
102,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,3,0,-4.58596,0.713743,1.66956,0.889621,0.480356,0.861519,2.295,1.22288,3.51684
103,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,1,0,-46.0732,0.662273,9.97114,1.00334,-4.94962,0.795822,9.58965,0.96495,5.41224
103,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,2,0,0.794391,0.98794,0.0435526,0.0358277,-0.348364,0.621706,2.1733,1.78783,5.15208
103,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,3,0,-0.00390228,0.928451,0.212649,0.212563,0.00134015,0.659545,1.60965,1.609,1.26242
104,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,1,0,0.794795,0.984929,0.0960422,0.0427117,-2.04415,0.623268,3.90465,1.73647,7.943
104,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,2,0,0.836021,0.987726,0.0767469,0.0347834,-1.98781,0.623171,3.83238,1.73692,5.54027
104,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,3,0,-0.239114,0.800424,0.579942,0.565591,0.0684406,0.747181,1.19489,1.16532,1.71396
105,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,1,0,-18.6871,0.668063,5.89526,1.07716,0.116854,0.910966,5.9513,1.0874,6.69583
105,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,2,0,-79.9758,0.560463,24.248,1.42633,-2.23377,0.895045,21.7916,1.28184,4.81455
105,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,3,0,-5.98239,0.707953,2.09086,0.947713,0.586187,0.896509,2.78858,1.26396,2.02268
106,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,1,1,0,0.731702,0.971386,0.147869,0.0813003,-2.21273,0.27806,16.4878,9.06519,5.49271
